fecha,hotel,"hab bamboo","hab rategain",disponibilidad
2022-01-10,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-11,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-11,bsrosales,2,SUPERIOR,6
2022-01-11,bsrosales,3,"SUPERIOR TWIN",2
2022-01-11,bsrosales,4,ESTANDAR,0
2022-01-11,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-11,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-12,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-12,bsrosales,2,SUPERIOR,6
2022-01-12,bsrosales,3,"SUPERIOR TWIN",2
2022-01-12,bsrosales,4,ESTANDAR,0
2022-01-12,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-12,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-13,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-13,bsrosales,2,SUPERIOR,6
2022-01-13,bsrosales,3,"SUPERIOR TWIN",2
2022-01-13,bsrosales,4,ESTANDAR,0
2022-01-13,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-13,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-14,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-14,bsrosales,2,SUPERIOR,6
2022-01-14,bsrosales,3,"SUPERIOR TWIN",2
2022-01-14,bsrosales,4,ESTANDAR,0
2022-01-14,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-14,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-15,bsrosales,1,"JUNIOR SUITE QUEEN",51
2022-01-15,bsrosales,2,SUPERIOR,6
2022-01-15,bsrosales,3,"SUPERIOR TWIN",2
2022-01-15,bsrosales,4,ESTANDAR,0
2022-01-15,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-15,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-16,bsrosales,1,"JUNIOR SUITE QUEEN",52
2022-01-16,bsrosales,2,SUPERIOR,6
2022-01-16,bsrosales,3,"SUPERIOR TWIN",2
2022-01-16,bsrosales,4,ESTANDAR,0
2022-01-16,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-16,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-17,bsrosales,1,"JUNIOR SUITE QUEEN",52
2022-01-17,bsrosales,2,SUPERIOR,6
2022-01-17,bsrosales,3,"SUPERIOR TWIN",2
2022-01-17,bsrosales,4,ESTANDAR,0
2022-01-17,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-17,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-18,bsrosales,1,"JUNIOR SUITE QUEEN",52
2022-01-18,bsrosales,2,SUPERIOR,6
2022-01-18,bsrosales,3,"SUPERIOR TWIN",2
2022-01-18,bsrosales,4,ESTANDAR,0
2022-01-18,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-18,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-19,bsrosales,1,"JUNIOR SUITE QUEEN",52
2022-01-19,bsrosales,2,SUPERIOR,6
2022-01-19,bsrosales,3,"SUPERIOR TWIN",2
2022-01-19,bsrosales,4,ESTANDAR,0
2022-01-19,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-19,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-01-20,bsrosales,1,"JUNIOR SUITE QUEEN",52
2022-01-20,bsrosales,2,SUPERIOR,6
2022-01-20,bsrosales,3,"SUPERIOR TWIN",2
2022-01-20,bsrosales,4,ESTANDAR,0
2022-01-20,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-01-20,bsrosales,6,"JUNIOR SUITE TWIN",0
2021-12-21,bhbarranquilla,1,TWIN,0
2021-12-21,bhbarranquilla,2,ESTANDAR,1
2021-12-21,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-21,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-22,bhbarranquilla,1,TWIN,17
2021-12-22,bhbarranquilla,2,ESTANDAR,3
2021-12-22,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-22,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-23,bhbarranquilla,1,TWIN,35
2021-12-23,bhbarranquilla,2,ESTANDAR,4
2021-12-23,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-23,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-24,bhbarranquilla,1,TWIN,38
2021-12-24,bhbarranquilla,2,ESTANDAR,5
2021-12-24,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-24,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-25,bhbarranquilla,1,TWIN,50
2021-12-25,bhbarranquilla,2,ESTANDAR,6
2021-12-25,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-25,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-26,bhbarranquilla,1,TWIN,51
2021-12-26,bhbarranquilla,2,ESTANDAR,6
2021-12-26,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-26,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-27,bhbarranquilla,1,TWIN,51
2021-12-27,bhbarranquilla,2,ESTANDAR,6
2021-12-27,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-27,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-28,bhbarranquilla,1,TWIN,51
2021-12-28,bhbarranquilla,2,ESTANDAR,6
2021-12-28,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-28,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-29,bhbarranquilla,1,TWIN,51
2021-12-29,bhbarranquilla,2,ESTANDAR,6
2021-12-29,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-29,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-30,bhbarranquilla,1,TWIN,51
2021-12-30,bhbarranquilla,2,ESTANDAR,6
2021-12-30,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-30,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-31,bhbarranquilla,1,TWIN,51
2021-12-31,bhbarranquilla,2,ESTANDAR,6
2021-12-31,bhbarranquilla,4,"JUNIOR SUITE",0
2021-12-31,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-01,bhbarranquilla,1,TWIN,51
2022-01-01,bhbarranquilla,2,ESTANDAR,6
2022-01-01,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-01,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-02,bhbarranquilla,1,TWIN,51
2022-01-02,bhbarranquilla,2,ESTANDAR,6
2022-01-02,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-02,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-03,bhbarranquilla,1,TWIN,51
2022-01-03,bhbarranquilla,2,ESTANDAR,6
2022-01-03,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-03,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-04,bhbarranquilla,1,TWIN,51
2022-01-04,bhbarranquilla,2,ESTANDAR,6
2022-01-04,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-04,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-05,bhbarranquilla,1,TWIN,51
2022-01-05,bhbarranquilla,2,ESTANDAR,6
2022-01-05,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-05,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-06,bhbarranquilla,1,TWIN,51
2022-01-06,bhbarranquilla,2,ESTANDAR,6
2022-01-06,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-06,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-07,bhbarranquilla,1,TWIN,51
2022-01-07,bhbarranquilla,2,ESTANDAR,6
2022-01-07,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-07,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-08,bhbarranquilla,1,TWIN,51
2022-01-08,bhbarranquilla,2,ESTANDAR,6
2022-01-08,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-08,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-09,bhbarranquilla,1,TWIN,51
2022-01-09,bhbarranquilla,2,ESTANDAR,6
2022-01-09,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-09,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-10,bhbarranquilla,1,TWIN,51
2022-01-10,bhbarranquilla,2,ESTANDAR,6
2022-01-10,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-10,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-11,bhbarranquilla,1,TWIN,51
2022-01-11,bhbarranquilla,2,ESTANDAR,6
2022-01-11,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-11,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-12,bhbarranquilla,1,TWIN,51
2022-01-12,bhbarranquilla,2,ESTANDAR,6
2022-01-12,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-12,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-13,bhbarranquilla,1,TWIN,51
2022-01-13,bhbarranquilla,2,ESTANDAR,6
2022-01-13,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-13,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-14,bhbarranquilla,1,TWIN,51
2022-01-14,bhbarranquilla,2,ESTANDAR,6
2022-01-14,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-14,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-15,bhbarranquilla,1,TWIN,51
2022-01-15,bhbarranquilla,2,ESTANDAR,6
2022-01-15,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-15,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-16,bhbarranquilla,1,TWIN,52
2022-01-16,bhbarranquilla,2,ESTANDAR,6
2022-01-16,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-16,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-17,bhbarranquilla,1,TWIN,52
2022-01-17,bhbarranquilla,2,ESTANDAR,6
2022-01-17,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-17,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-18,bhbarranquilla,1,TWIN,52
2022-01-18,bhbarranquilla,2,ESTANDAR,6
2022-01-18,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-18,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-19,bhbarranquilla,1,TWIN,52
2022-01-19,bhbarranquilla,2,ESTANDAR,6
2022-01-19,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-19,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-01-20,bhbarranquilla,1,TWIN,52
2022-01-20,bhbarranquilla,2,ESTANDAR,6
2022-01-20,bhbarranquilla,4,"JUNIOR SUITE",0
2022-01-20,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2021-12-21,bhbicentenario,1,ESTANDAR,0
2021-12-21,bhbicentenario,2,TWIN,1
2021-12-21,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-21,bhbicentenario,7,TWIN1,0
2021-12-21,bhbicentenario,8,TWIN2,0
2021-12-21,bhbicentenario,9,TRIPLE,0
2021-12-22,bhbicentenario,1,ESTANDAR,17
2021-12-22,bhbicentenario,2,TWIN,3
2021-12-22,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-22,bhbicentenario,7,TWIN1,0
2021-12-22,bhbicentenario,8,TWIN2,0
2021-12-22,bhbicentenario,9,TRIPLE,0
2021-12-23,bhbicentenario,1,ESTANDAR,35
2021-12-23,bhbicentenario,2,TWIN,4
2021-12-23,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-23,bhbicentenario,7,TWIN1,0
2021-12-23,bhbicentenario,8,TWIN2,0
2021-12-23,bhbicentenario,9,TRIPLE,0
2021-12-24,bhbicentenario,1,ESTANDAR,38
2021-12-24,bhbicentenario,2,TWIN,5
2021-12-24,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-24,bhbicentenario,7,TWIN1,0
2021-12-24,bhbicentenario,8,TWIN2,0
2021-12-24,bhbicentenario,9,TRIPLE,0
2021-12-25,bhbicentenario,1,ESTANDAR,50
2021-12-25,bhbicentenario,2,TWIN,6
2021-12-25,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-25,bhbicentenario,7,TWIN1,0
2021-12-25,bhbicentenario,8,TWIN2,0
2021-12-25,bhbicentenario,9,TRIPLE,0
2021-12-26,bhbicentenario,1,ESTANDAR,51
2021-12-26,bhbicentenario,2,TWIN,6
2021-12-26,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-26,bhbicentenario,7,TWIN1,0
2021-12-26,bhbicentenario,8,TWIN2,0
2021-12-26,bhbicentenario,9,TRIPLE,0
2021-12-27,bhbicentenario,1,ESTANDAR,51
2021-12-27,bhbicentenario,2,TWIN,6
2021-12-27,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-27,bhbicentenario,7,TWIN1,0
2021-12-27,bhbicentenario,8,TWIN2,0
2021-12-27,bhbicentenario,9,TRIPLE,0
2021-12-28,bhbicentenario,1,ESTANDAR,51
2021-12-28,bhbicentenario,2,TWIN,6
2021-12-28,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-28,bhbicentenario,7,TWIN1,0
2021-12-28,bhbicentenario,8,TWIN2,0
2021-12-28,bhbicentenario,9,TRIPLE,0
2021-12-29,bhbicentenario,1,ESTANDAR,51
2021-12-29,bhbicentenario,2,TWIN,6
2021-12-29,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-29,bhbicentenario,7,TWIN1,0
2021-12-29,bhbicentenario,8,TWIN2,0
2021-12-29,bhbicentenario,9,TRIPLE,0
2021-12-30,bhbicentenario,1,ESTANDAR,51
2021-12-30,bhbicentenario,2,TWIN,6
2021-12-30,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-30,bhbicentenario,7,TWIN1,0
2021-12-30,bhbicentenario,8,TWIN2,0
2021-12-30,bhbicentenario,9,TRIPLE,0
2021-12-31,bhbicentenario,1,ESTANDAR,51
2021-12-31,bhbicentenario,2,TWIN,6
2021-12-31,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2021-12-31,bhbicentenario,7,TWIN1,0
2021-12-31,bhbicentenario,8,TWIN2,0
2021-12-31,bhbicentenario,9,TRIPLE,0
2022-01-01,bhbicentenario,1,ESTANDAR,51
2022-01-01,bhbicentenario,2,TWIN,6
2022-01-01,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-01,bhbicentenario,7,TWIN1,0
2022-01-01,bhbicentenario,8,TWIN2,0
2022-01-01,bhbicentenario,9,TRIPLE,0
2022-01-02,bhbicentenario,1,ESTANDAR,51
2022-01-02,bhbicentenario,2,TWIN,6
2022-01-02,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-02,bhbicentenario,7,TWIN1,0
2022-01-02,bhbicentenario,8,TWIN2,0
2022-01-02,bhbicentenario,9,TRIPLE,0
2022-01-03,bhbicentenario,1,ESTANDAR,51
2022-01-03,bhbicentenario,2,TWIN,6
2022-01-03,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-03,bhbicentenario,7,TWIN1,0
2022-01-03,bhbicentenario,8,TWIN2,0
2022-01-03,bhbicentenario,9,TRIPLE,0
2022-01-04,bhbicentenario,1,ESTANDAR,51
2022-01-04,bhbicentenario,2,TWIN,6
2022-01-04,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-04,bhbicentenario,7,TWIN1,0
2022-01-04,bhbicentenario,8,TWIN2,0
2022-01-04,bhbicentenario,9,TRIPLE,0
2022-01-05,bhbicentenario,1,ESTANDAR,51
2022-01-05,bhbicentenario,2,TWIN,6
2022-01-05,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-05,bhbicentenario,7,TWIN1,0
2022-01-05,bhbicentenario,8,TWIN2,0
2022-01-05,bhbicentenario,9,TRIPLE,0
2022-01-06,bhbicentenario,1,ESTANDAR,51
2022-01-06,bhbicentenario,2,TWIN,6
2022-01-06,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-06,bhbicentenario,7,TWIN1,0
2022-01-06,bhbicentenario,8,TWIN2,0
2022-01-06,bhbicentenario,9,TRIPLE,0
2022-01-07,bhbicentenario,1,ESTANDAR,51
2022-01-07,bhbicentenario,2,TWIN,6
2022-01-07,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-07,bhbicentenario,7,TWIN1,0
2022-01-07,bhbicentenario,8,TWIN2,0
2022-01-07,bhbicentenario,9,TRIPLE,0
2022-01-08,bhbicentenario,1,ESTANDAR,51
2022-01-08,bhbicentenario,2,TWIN,6
2022-01-08,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-08,bhbicentenario,7,TWIN1,0
2022-01-08,bhbicentenario,8,TWIN2,0
2022-01-08,bhbicentenario,9,TRIPLE,0
2022-01-09,bhbicentenario,1,ESTANDAR,51
2022-01-09,bhbicentenario,2,TWIN,6
2022-01-09,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-09,bhbicentenario,7,TWIN1,0
2022-01-09,bhbicentenario,8,TWIN2,0
2022-01-09,bhbicentenario,9,TRIPLE,0
2022-01-10,bhbicentenario,1,ESTANDAR,51
2022-01-10,bhbicentenario,2,TWIN,6
2022-01-10,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-10,bhbicentenario,7,TWIN1,0
2022-01-10,bhbicentenario,8,TWIN2,0
2022-01-10,bhbicentenario,9,TRIPLE,0
2022-01-11,bhbicentenario,1,ESTANDAR,51
2022-01-11,bhbicentenario,2,TWIN,6
2022-01-11,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-11,bhbicentenario,7,TWIN1,0
2022-01-11,bhbicentenario,8,TWIN2,0
2022-01-11,bhbicentenario,9,TRIPLE,0
2022-01-12,bhbicentenario,1,ESTANDAR,51
2022-01-12,bhbicentenario,2,TWIN,6
2022-01-12,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-12,bhbicentenario,7,TWIN1,0
2022-01-12,bhbicentenario,8,TWIN2,0
2022-01-12,bhbicentenario,9,TRIPLE,0
2022-01-13,bhbicentenario,1,ESTANDAR,51
2022-01-13,bhbicentenario,2,TWIN,6
2022-01-13,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-13,bhbicentenario,7,TWIN1,0
2022-01-13,bhbicentenario,8,TWIN2,0
2022-01-13,bhbicentenario,9,TRIPLE,0
2022-01-14,bhbicentenario,1,ESTANDAR,51
2022-01-14,bhbicentenario,2,TWIN,6
2022-01-14,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-14,bhbicentenario,7,TWIN1,0
2022-01-14,bhbicentenario,8,TWIN2,0
2022-01-14,bhbicentenario,9,TRIPLE,0
2022-01-15,bhbicentenario,1,ESTANDAR,51
2022-01-15,bhbicentenario,2,TWIN,6
2022-01-15,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-15,bhbicentenario,7,TWIN1,0
2022-01-15,bhbicentenario,8,TWIN2,0
2022-01-15,bhbicentenario,9,TRIPLE,0
2022-01-16,bhbicentenario,1,ESTANDAR,52
2022-01-16,bhbicentenario,2,TWIN,6
2022-01-16,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-16,bhbicentenario,7,TWIN1,0
2022-01-16,bhbicentenario,8,TWIN2,0
2022-01-16,bhbicentenario,9,TRIPLE,0
2022-01-17,bhbicentenario,1,ESTANDAR,52
2022-01-17,bhbicentenario,2,TWIN,6
2022-01-17,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-17,bhbicentenario,7,TWIN1,0
2022-01-17,bhbicentenario,8,TWIN2,0
2022-01-17,bhbicentenario,9,TRIPLE,0
2022-01-18,bhbicentenario,1,ESTANDAR,52
2022-01-18,bhbicentenario,2,TWIN,6
2022-01-18,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-18,bhbicentenario,7,TWIN1,0
2022-01-18,bhbicentenario,8,TWIN2,0
2022-01-18,bhbicentenario,9,TRIPLE,0
2022-01-19,bhbicentenario,1,ESTANDAR,52
2022-01-19,bhbicentenario,2,TWIN,6
2022-01-19,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-19,bhbicentenario,7,TWIN1,0
2022-01-19,bhbicentenario,8,TWIN2,0
2022-01-19,bhbicentenario,9,TRIPLE,0
2022-01-20,bhbicentenario,1,ESTANDAR,52
2022-01-20,bhbicentenario,2,TWIN,6
2022-01-20,bhbicentenario,6,"ESPECIAL ESTANDAR",0
2022-01-20,bhbicentenario,7,TWIN1,0
2022-01-20,bhbicentenario,8,TWIN2,0
2022-01-20,bhbicentenario,9,TRIPLE,0
2021-12-21,bhzonafinanciera,1,ESTANDAR,0
2021-12-21,bhzonafinanciera,2,TWIN,1
2021-12-21,bhzonafinanciera,3,"JUNIOR SUITE",0
2021-12-21,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-21,bhzonafinanciera,5,PRIVILEGE,0
2021-12-22,bhzonafinanciera,1,ESTANDAR,17
2021-12-22,bhzonafinanciera,2,TWIN,3
2021-12-22,bhzonafinanciera,3,"JUNIOR SUITE",0
2021-12-22,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-22,bhzonafinanciera,5,PRIVILEGE,0
2021-12-23,bhzonafinanciera,1,ESTANDAR,35
2021-12-23,bhzonafinanciera,2,TWIN,4
2021-12-23,bhzonafinanciera,3,"JUNIOR SUITE",0
2021-12-23,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-23,bhzonafinanciera,5,PRIVILEGE,0
2021-12-24,bhzonafinanciera,1,ESTANDAR,38
2021-12-24,bhzonafinanciera,2,TWIN,5
2021-12-24,bhzonafinanciera,3,"JUNIOR SUITE",0
2021-12-24,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-24,bhzonafinanciera,5,PRIVILEGE,0
2021-12-25,bhzonafinanciera,1,ESTANDAR,50
2021-12-25,bhzonafinanciera,2,TWIN,6
2021-12-25,bhzonafinanciera,3,"JUNIOR SUITE",2
2021-12-25,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-25,bhzonafinanciera,5,PRIVILEGE,0
2021-12-26,bhzonafinanciera,1,ESTANDAR,51
2021-12-26,bhzonafinanciera,2,TWIN,6
2021-12-26,bhzonafinanciera,3,"JUNIOR SUITE",2
2021-12-26,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-26,bhzonafinanciera,5,PRIVILEGE,0
2021-12-27,bhzonafinanciera,1,ESTANDAR,51
2021-12-27,bhzonafinanciera,2,TWIN,6
2021-12-27,bhzonafinanciera,3,"JUNIOR SUITE",2
2021-12-27,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-27,bhzonafinanciera,5,PRIVILEGE,0
2021-12-28,bhzonafinanciera,1,ESTANDAR,51
2021-12-28,bhzonafinanciera,2,TWIN,6
2021-12-28,bhzonafinanciera,3,"JUNIOR SUITE",2
2021-12-28,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-28,bhzonafinanciera,5,PRIVILEGE,0
2021-12-29,bhzonafinanciera,1,ESTANDAR,51
2021-12-29,bhzonafinanciera,2,TWIN,6
2021-12-29,bhzonafinanciera,3,"JUNIOR SUITE",2
2021-12-29,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-29,bhzonafinanciera,5,PRIVILEGE,0
2021-12-30,bhzonafinanciera,1,ESTANDAR,51
2021-12-30,bhzonafinanciera,2,TWIN,6
2021-12-30,bhzonafinanciera,3,"JUNIOR SUITE",2
2021-12-30,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-30,bhzonafinanciera,5,PRIVILEGE,0
2021-12-31,bhzonafinanciera,1,ESTANDAR,51
2021-12-31,bhzonafinanciera,2,TWIN,6
2021-12-31,bhzonafinanciera,3,"JUNIOR SUITE",2
2021-12-31,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2021-12-31,bhzonafinanciera,5,PRIVILEGE,0
2022-01-01,bhzonafinanciera,1,ESTANDAR,51
2022-01-01,bhzonafinanciera,2,TWIN,6
2022-01-01,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-01,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-01,bhzonafinanciera,5,PRIVILEGE,0
2022-01-02,bhzonafinanciera,1,ESTANDAR,51
2022-01-02,bhzonafinanciera,2,TWIN,6
2022-01-02,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-02,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-02,bhzonafinanciera,5,PRIVILEGE,0
2022-01-03,bhzonafinanciera,1,ESTANDAR,51
2022-01-03,bhzonafinanciera,2,TWIN,6
2022-01-03,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-03,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-03,bhzonafinanciera,5,PRIVILEGE,0
2022-01-04,bhzonafinanciera,1,ESTANDAR,51
2022-01-04,bhzonafinanciera,2,TWIN,6
2022-01-04,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-04,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-04,bhzonafinanciera,5,PRIVILEGE,0
2022-01-05,bhzonafinanciera,1,ESTANDAR,51
2022-01-05,bhzonafinanciera,2,TWIN,6
2022-01-05,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-05,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-05,bhzonafinanciera,5,PRIVILEGE,0
2022-01-06,bhzonafinanciera,1,ESTANDAR,51
2022-01-06,bhzonafinanciera,2,TWIN,6
2022-01-06,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-06,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-06,bhzonafinanciera,5,PRIVILEGE,0
2022-01-07,bhzonafinanciera,1,ESTANDAR,51
2022-01-07,bhzonafinanciera,2,TWIN,6
2022-01-07,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-07,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-07,bhzonafinanciera,5,PRIVILEGE,0
2022-01-08,bhzonafinanciera,1,ESTANDAR,51
2022-01-08,bhzonafinanciera,2,TWIN,6
2022-01-08,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-08,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-08,bhzonafinanciera,5,PRIVILEGE,0
2022-01-09,bhzonafinanciera,1,ESTANDAR,51
2022-01-09,bhzonafinanciera,2,TWIN,6
2022-01-09,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-09,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-09,bhzonafinanciera,5,PRIVILEGE,0
2022-01-10,bhzonafinanciera,1,ESTANDAR,51
2022-01-10,bhzonafinanciera,2,TWIN,6
2022-01-10,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-10,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-10,bhzonafinanciera,5,PRIVILEGE,0
2022-01-11,bhzonafinanciera,1,ESTANDAR,51
2022-01-11,bhzonafinanciera,2,TWIN,6
2022-01-11,bhzonafinanciera,3,"JUNIOR SUITE",2
